,Year,Week,SMN,SMT,VCI,TCI,VHI,Region_ID
28690,2001,41,0.352,284.57,76.56,57.43,67.0,23
28691,2001,42,0.331,282.69,79.59,54.78,67.18,23
28692,2001,43,0.299,280.06,79.03,55.15,67.09,23
28693,2001,44,0.262,276.71,76.49,55.59,66.04,23
28694,2001,45,0.22,273.14,70.84,54.24,62.54,23
28695,2001,46,0.175,269.54,61.02,57.1,59.06,23
28696,2001,47,0.136,265.97,52.69,62.99,57.84,23
28697,2001,48,0.103,261.79,42.28,73.94,58.11,23
28698,2001,49,0.085,257.96,37.52,82.47,60.0,23
28699,2001,50,0.075,255.45,36.61,83.12,59.87,23
28700,2001,51,0.07,253.67,39.21,81.06,60.13,23
28701,2001,52,0.068,252.67,41.7,79.47,60.59,23
28702,2002,1,0.069,252.92,42.76,77.81,60.29,23
28703,2002,2,0.072,254.8,45.15,71.48,58.32,23
28704,2002,3,0.084,258.63,54.22,58.62,56.42,23
28705,2002,4,0.102,263.62,65.44,42.74,54.09,23
28706,2002,5,0.125,268.48,77.96,28.67,53.31,23
28707,2002,6,0.147,272.17,85.43,21.2,53.32,23
28708,2002,7,0.168,275.15,90.26,17.57,53.92,23
28709,2002,8,0.185,277.31,92.27,16.51,54.39,23
28710,2002,9,0.202,279.42,93.6,16.01,54.81,23
28711,2002,10,0.215,281.44,93.07,16.22,54.64,23
28712,2002,11,0.231,283.51,92.73,13.62,53.18,23
28713,2002,12,0.244,285.3,90.33,15.52,52.93,23
28714,2002,13,0.25,286.04,84.62,20.58,52.6,23
28715,2002,14,0.257,286.77,77.69,24.18,50.93,23
28716,2002,15,0.27,287.62,72.38,27.18,49.78,23
28717,2002,16,0.294,288.64,69.21,31.36,50.29,23
28718,2002,17,0.332,290.2,69.99,32.65,51.32,23
28719,2002,18,0.379,291.63,74.65,33.3,53.98,23
28720,2002,19,0.41,292.51,73.92,36.12,55.02,23
28721,2002,20,0.434,292.85,71.9,42.39,57.14,23
28722,2002,21,0.447,292.73,66.63,52.44,59.53,23
28723,2002,22,0.459,293.12,62.78,54.25,58.52,23
28724,2002,23,0.472,293.53,63.59,53.99,58.79,23
28725,2002,24,0.486,294.18,67.08,49.84,58.46,23
28726,2002,25,0.495,294.91,69.09,42.02,55.55,23
28727,2002,26,0.492,295.17,63.57,40.26,51.91,23
28728,2002,27,0.485,295.32,56.78,43.28,50.03,23
28729,2002,28,0.477,295.16,52.39,48.75,50.57,23
28730,2002,29,0.466,294.78,48.43,54.93,51.68,23
28731,2002,30,0.455,294.04,46.75,63.83,55.29,23
28732,2002,31,0.448,293.65,46.04,67.51,56.77,23
28733,2002,32,0.439,293.23,44.28,71.77,58.03,23
28734,2002,33,0.432,292.71,43.41,75.65,59.53,23
28735,2002,34,0.424,292.42,42.68,74.24,58.46,23
28736,2002,35,0.405,291.28,39.63,77.74,58.68,23
28737,2002,36,0.381,289.76,37.39,78.63,58.01,23
28738,2002,37,0.352,287.44,33.4,84.65,59.03,23
28739,2002,38,0.326,284.79,29.59,95.54,62.56,23
28740,2002,39,0.305,283.03,27.59,99.11,63.35,23
28741,2002,40,0.297,282.64,33.43,97.95,65.69,23
28742,2002,41,0.281,281.35,37.44,94.15,65.8,23
28743,2002,42,0.254,279.58,38.27,88.09,63.18,23
28744,2002,43,0.218,277.31,35.71,79.39,57.55,23
28745,2002,44,0.18,275.05,32.31,67.77,50.04,23
28746,2002,45,0.151,272.96,32.36,55.33,43.85,23
28747,2002,46,0.133,270.84,35.59,50.55,43.07,23
28748,2002,47,0.124,268.99,43.0,49.08,46.04,23
28749,2002,48,0.114,267.28,47.78,49.81,48.8,23
28750,2002,49,0.105,265.48,50.18,50.77,50.48,23
28751,2002,50,0.093,263.22,50.78,52.54,51.66,23
28752,2002,51,0.083,260.97,51.27,55.48,53.38,23
28753,2002,52,0.077,260.32,50.7,55.65,53.18,23
28754,2003,1,0.076,260.49,49.79,55.95,52.87,23
28755,2003,2,0.071,260.04,44.33,58.37,51.35,23
28756,2003,3,0.065,259.78,38.46,60.83,49.65,23
28757,2003,4,0.061,259.46,32.77,62.95,47.86,23
28758,2003,5,0.058,259.48,28.08,64.15,46.12,23
28759,2003,6,0.058,259.66,24.97,66.56,45.77,23
28760,2003,7,0.057,260.27,21.66,69.49,45.57,23
28761,2003,8,0.056,261.35,18.95,72.91,45.93,23
28762,2003,10,0.07,266.19,20.63,71.43,46.03,23
28763,2003,11,0.086,269.01,24.1,69.01,46.56,23
28764,2003,12,0.109,272.31,27.75,67.91,47.83,23
28765,2003,13,0.136,276.07,31.66,64.97,48.32,23
28766,2003,14,0.167,279.7,36.96,61.66,49.31,23
28767,2003,15,0.201,283.6,42.39,53.42,47.91,23
28768,2003,16,0.237,287.54,45.2,39.91,42.55,23
28769,2003,17,0.282,290.69,49.36,28.8,39.08,23
28770,2003,18,0.334,293.25,56.34,19.73,38.04,23
28771,2003,19,0.379,295.37,60.19,12.63,36.41,23
28772,2003,20,0.413,296.75,61.28,9.82,35.55,23
28773,2003,21,0.438,297.36,59.83,10.69,35.26,23
28774,2003,22,0.46,297.78,59.38,11.31,35.34,23
28775,2003,23,0.473,297.95,59.69,12.66,36.18,23
28776,2003,24,0.48,297.7,59.1,14.63,36.87,23
28777,2003,25,0.479,297.15,55.33,17.85,36.59,23
28778,2003,26,0.475,296.35,50.9,25.77,38.34,23
28779,2003,27,0.475,295.8,49.67,36.15,42.91,23
28780,2003,28,0.479,295.62,53.84,41.47,47.66,23
28781,2003,29,0.484,295.37,61.07,46.25,53.66,23
28782,2003,30,0.486,295.08,67.28,49.94,58.61,23
28783,2003,31,0.487,294.96,71.09,50.06,60.58,23
28784,2003,32,0.485,294.74,72.73,51.75,62.24,23
28785,2003,33,0.476,294.36,70.82,53.76,62.29,23
28786,2003,34,0.464,293.65,67.92,57.95,62.94,23
28787,2003,35,0.451,293.0,67.85,55.92,61.88,23
28788,2003,36,0.434,292.22,67.27,50.59,58.93,23
28789,2003,37,0.412,290.98,65.11,48.47,56.79,23
28790,2003,38,0.385,289.39,59.63,50.43,55.03,23
28791,2003,39,0.355,287.4,52.85,56.95,54.9,23
28792,2003,40,0.321,285.04,45.63,70.85,58.24,23
28793,2003,41,0.287,282.74,40.35,76.33,58.34,23
28794,2003,42,0.258,280.44,39.6,78.04,58.82,23
28795,2003,43,0.233,278.82,42.84,66.72,54.78,23
28796,2003,44,0.212,277.86,48.32,47.35,47.83,23
28797,2003,45,0.192,276.87,52.72,32.33,42.52,23
28798,2003,46,0.171,275.1,54.23,29.6,41.92,23
28799,2003,47,0.153,273.04,56.86,30.91,43.88,23
28800,2003,48,0.138,270.61,58.35,35.62,46.99,23
28801,2003,49,0.126,268.0,59.44,40.09,49.77,23
28802,2003,50,0.115,264.95,62.3,44.25,53.28,23
28803,2003,51,0.103,261.31,64.64,51.49,58.06,23
28804,2003,52,0.09,256.32,60.55,66.95,63.75,23
28805,2004,1,0.079,250.47,53.43,85.2,69.31,23
28806,2004,5,0.074,252.01,42.09,84.3,63.19,23
28807,2004,6,0.079,255.78,40.95,77.76,59.36,23
28808,2004,7,0.084,258.94,39.0,73.57,56.29,23
28809,2004,8,0.088,261.29,38.03,73.11,55.57,23
28810,2004,9,0.091,262.82,36.29,74.89,55.59,23
28811,2004,10,0.094,264.07,33.38,77.63,55.5,23
28812,2004,25,0.476,296.44,56.23,25.23,40.73,23
28813,2004,26,0.465,296.79,46.69,22.94,34.82,23
28814,2004,27,0.454,296.52,38.03,28.43,33.23,23
28815,2004,28,0.44,296.16,31.78,35.03,33.41,23
28816,2004,30,0.424,295.03,31.41,50.14,40.77,23
28817,2004,31,0.429,294.55,36.91,55.05,45.98,23
28818,2004,32,0.439,294.13,45.34,60.02,52.68,23
28819,2004,33,0.447,293.74,53.13,62.3,57.72,23
28820,2004,34,0.462,293.36,65.2,62.18,63.69,23
28821,2004,35,0.466,292.81,75.31,58.5,66.91,23
28822,2004,36,0.461,292.13,81.5,51.55,66.53,23
28823,2004,37,0.443,291.25,81.39,45.79,63.59,23
28824,2004,38,0.423,290.03,79.4,44.38,61.89,23
28825,2004,39,0.407,288.84,80.44,42.85,61.64,23
28826,2004,40,0.382,287.56,79.14,44.15,61.64,23
28827,2004,41,0.351,286.5,75.49,34.63,55.06,23
28828,2004,42,0.322,285.18,73.86,26.93,50.39,23
28829,2004,43,0.29,283.46,73.27,23.79,48.53,23
28830,2004,44,0.251,281.19,69.51,22.15,45.83,23
28831,2004,45,0.205,278.24,60.94,24.44,42.69,23
28832,2004,46,0.174,275.11,58.3,29.57,43.94,23
28833,2004,47,0.159,272.69,63.74,32.15,47.95,23
28834,2004,48,0.148,270.85,68.62,33.96,51.29,23
28835,2004,49,0.141,269.23,73.75,34.67,54.21,23
28836,2004,50,0.133,268.34,77.92,30.54,54.23,23
28837,2004,51,0.132,268.21,85.59,25.06,55.32,23
28838,2004,52,0.127,267.49,87.2,27.02,57.11,23
28839,2005,1,0.117,265.8,82.78,34.34,58.56,23
28840,2005,2,0.108,264.64,76.56,39.79,58.17,23
28841,2005,3,0.098,262.85,68.03,47.83,57.93,23
28842,2005,4,0.086,260.08,53.58,59.03,56.31,23
28843,2005,5,0.076,257.39,41.47,68.77,55.12,23
28844,2005,6,0.069,255.17,33.25,77.81,55.53,23
28845,2005,7,0.068,254.78,28.58,82.46,55.52,23
28846,2005,8,0.071,255.54,27.96,85.45,56.71,23
28847,2005,9,0.079,257.44,29.43,86.94,58.18,23
28848,2005,10,0.091,261.04,31.28,85.04,58.16,23
28849,2005,11,0.112,266.63,36.41,76.41,56.41,23
28850,2005,12,0.148,273.39,45.93,63.26,54.59,23
28851,2005,13,0.175,277.93,49.79,56.03,52.91,23
28852,2005,14,0.2,281.55,51.77,50.77,51.27,23
28853,2005,15,0.227,284.88,53.78,43.94,48.86,23
28854,2005,16,0.26,287.51,54.66,39.49,47.07,23
28855,2005,18,0.349,290.4,62.77,45.1,53.93,23
28856,2005,19,0.391,291.39,66.07,47.42,56.75,23
28857,2005,20,0.399,292.17,59.18,48.62,53.9,23
28858,2005,21,0.448,292.83,67.07,51.49,59.28,23
28859,2005,22,0.472,293.51,69.43,50.35,59.89,23
28860,2005,23,0.492,294.09,74.51,48.22,61.36,23
28861,2005,24,0.505,294.65,77.89,44.34,61.12,23
28862,2005,25,0.511,294.88,79.31,41.9,60.61,23
28863,2005,26,0.508,294.68,75.36,45.59,60.48,23
28864,2005,27,0.506,294.89,72.36,47.55,59.96,23
28865,2005,28,0.507,295.12,73.59,47.72,60.65,23
28866,2005,29,0.498,294.5,69.46,56.81,63.13,23
28867,2005,30,0.497,294.9,71.93,51.66,61.8,23
28868,2005,31,0.494,294.5,72.88,55.62,64.25,23
28869,2005,32,0.49,294.09,73.99,60.28,67.13,23
28870,2005,33,0.485,293.78,74.68,61.23,67.95,23
28871,2005,34,0.48,293.3,75.54,62.53,69.03,23
28872,2005,35,0.474,292.99,79.91,55.93,67.92,23
28873,2005,36,0.467,292.86,84.57,43.05,63.81,23
28874,2005,37,0.454,292.43,86.55,33.46,60.01,23
28875,2005,38,0.438,291.36,86.18,30.84,58.51,23
28876,2005,39,0.416,290.21,84.56,28.98,56.77,23
28877,2005,40,0.392,288.71,83.58,31.01,57.3,23
28878,2005,41,0.366,287.0,82.94,28.73,55.84,23
28879,2005,42,0.333,285.77,79.7,20.39,50.05,23
28880,2005,43,0.302,284.2,79.15,16.93,48.04,23
28881,2005,44,0.271,282.05,79.71,15.25,47.48,23
28882,2005,45,0.241,279.63,79.65,15.61,47.63,23
28883,2005,46,0.211,277.59,77.99,16.72,47.35,23
28884,2005,47,0.178,276.19,74.47,15.9,45.18,23
28885,2005,48,0.152,273.6,71.78,21.76,46.77,23
28886,2005,49,0.134,271.23,70.53,25.97,48.25,23
28887,2005,50,0.121,269.73,72.1,24.91,48.5,23
28888,2005,51,0.109,267.97,72.55,26.2,49.37,23
28889,2005,52,0.097,266.06,67.83,32.46,50.15,23
28890,2006,1,0.086,263.66,58.59,41.72,50.15,23
28891,2006,2,0.078,262.1,50.12,48.03,49.08,23
28892,2006,3,0.075,262.19,46.38,49.23,47.8,23
28893,2006,4,0.073,262.09,41.26,51.92,46.59,23
28894,2006,5,0.07,261.99,36.17,54.07,45.12,23
28895,2006,6,0.066,262.03,30.62,57.25,43.94,23
28896,2006,7,0.064,262.42,25.61,61.54,43.58,23
28897,2006,8,0.063,263.32,23.28,65.67,44.48,23
28898,2006,9,0.061,262.79,20.19,75.07,47.63,23
28899,2006,10,0.064,262.91,17.93,81.7,49.82,23
28900,2006,11,0.075,264.55,18.58,82.8,50.69,23
28901,2006,12,0.09,267.33,18.99,83.89,51.44,23
28902,2006,13,0.112,271.52,21.23,81.93,51.58,23
28903,2006,14,0.146,276.62,28.0,76.8,52.4,23
28904,2006,15,0.186,280.95,36.53,70.22,53.38,23
28905,2006,16,0.231,284.29,43.11,64.39,53.75,23
28906,2006,17,0.281,286.72,49.35,62.06,55.71,23
28907,2006,18,0.326,288.94,54.08,58.45,56.27,23
28908,2006,19,0.361,290.67,54.74,53.97,54.36,23
28909,2006,20,0.389,291.54,54.25,54.68,54.46,23
28910,2006,21,0.415,292.2,53.72,56.59,55.15,23
28911,2006,22,0.435,292.45,53.15,59.53,56.34,23
28912,2006,23,0.455,293.02,57.56,57.88,57.72,23
28913,2006,24,0.471,293.78,61.89,52.82,57.36,23
28914,2006,25,0.485,294.35,66.0,47.49,56.74,23
28915,2006,26,0.498,295.04,70.92,40.6,55.76,23
28916,2006,27,0.509,295.65,75.35,37.61,56.48,23
28917,2006,28,0.51,295.74,76.57,39.54,58.06,23
28918,2006,29,0.509,295.72,76.89,41.46,59.17,23
28919,2006,30,0.508,295.82,78.95,40.45,59.7,23
28920,2006,31,0.502,295.48,77.93,43.35,60.64,23
28921,2006,32,0.49,294.88,74.04,49.86,61.95,23
28922,2006,33,0.482,294.25,73.2,54.86,64.03,23
28923,2006,34,0.478,293.55,75.13,59.0,67.06,23
28924,2006,35,0.473,292.87,79.73,57.34,68.53,23
28925,2006,36,0.462,292.23,82.55,50.15,66.35,23
28926,2006,37,0.446,291.52,83.13,42.86,63.0,23
28927,2006,38,0.432,290.55,84.36,39.0,61.68,23
28928,2006,39,0.42,289.87,88.34,32.45,60.39,23
28929,2006,40,0.405,288.87,91.78,29.24,60.51,23
28930,2006,41,0.384,287.48,93.64,22.93,58.28,23
28931,2006,42,0.361,286.16,95.16,15.8,55.48,23
28932,2006,43,0.331,284.75,95.0,11.96,53.48,23
28933,2006,44,0.295,282.78,93.2,9.87,51.54,23
28934,2006,45,0.263,281.13,92.09,7.02,49.56,23
28935,2006,46,0.235,279.95,91.19,5.52,48.35,23
28936,2006,47,0.208,278.64,90.2,5.31,47.75,23
28937,2006,48,0.19,277.89,91.13,3.64,47.39,23
28938,2006,49,0.174,276.65,91.82,3.19,47.51,23
28939,2006,50,0.159,274.87,94.3,3.16,48.73,23
28940,2006,51,0.147,273.68,97.22,2.72,49.97,23
28941,2006,52,0.139,274.09,98.45,1.86,50.16,23
28942,2007,1,0.135,274.22,97.94,2.24,50.09,23
28943,2007,2,0.134,274.46,97.05,2.78,49.91,23
28944,2007,3,0.132,274.8,95.1,3.57,49.34,23
28945,2007,4,0.138,275.93,93.62,3.43,48.52,23
28946,2007,5,0.14,276.21,89.33,5.41,47.37,23
28947,2007,6,0.143,276.9,83.57,7.62,45.59,23
28948,2007,7,0.148,277.61,78.26,10.23,44.25,23
28949,2007,8,0.158,279.15,76.98,10.38,43.68,23
28950,2007,9,0.174,281.11,79.18,9.81,44.49,23
28951,2007,10,0.189,282.85,80.17,10.72,45.45,23
28952,2007,11,0.206,284.06,80.88,11.08,45.98,23
28953,2007,12,0.234,285.83,85.3,12.41,48.85,23
28954,2007,13,0.266,287.92,90.88,10.32,50.6,23
28955,2007,14,0.297,289.31,94.91,8.19,51.55,23
28956,2007,15,0.329,290.21,96.77,8.79,52.78,23
28957,2007,16,0.363,291.4,96.5,9.95,53.22,23
28958,2007,17,0.4,292.94,96.02,10.07,53.04,23
28959,2007,18,0.431,293.99,94.37,12.19,53.28,23
28960,2007,19,0.458,294.98,91.96,12.65,52.31,23
28961,2007,20,0.479,295.75,89.96,13.87,51.91,23
28962,2007,21,0.498,296.52,88.77,13.81,51.29,23
28963,2007,22,0.513,297.02,88.84,14.45,51.65,23
28964,2007,23,0.522,297.22,89.3,16.11,52.7,23
28965,2007,24,0.525,297.21,88.92,16.06,52.49,23
28966,2007,25,0.525,297.2,86.55,14.08,50.31,23
28967,2007,26,0.524,297.48,83.73,11.01,47.37,23
28968,2007,27,0.525,298.0,82.23,8.55,45.39,23
28969,2007,28,0.517,297.99,78.02,10.41,44.21,23
28970,2007,29,0.51,297.88,75.21,13.54,44.37,23
28971,2007,30,0.503,297.76,73.82,16.3,45.06,23
28972,2007,31,0.495,297.43,72.0,18.44,45.22,23
28973,2007,32,0.482,296.85,67.96,23.97,45.97,23
28974,2007,33,0.468,295.91,63.76,32.22,47.99,23
28975,2007,34,0.461,294.76,64.13,42.75,53.44,23
28976,2007,35,0.46,293.79,71.54,45.79,58.67,23
28977,2007,36,0.452,292.66,76.43,45.72,61.07,23
28978,2007,37,0.442,291.63,80.3,42.11,61.21,23
28979,2007,38,0.43,290.67,83.19,37.93,60.56,23
28980,2007,39,0.413,289.42,84.33,36.96,60.65,23
28981,2007,40,0.392,288.29,84.98,35.76,60.37,23
28982,2007,41,0.364,286.56,83.12,33.82,58.47,23
28983,2007,42,0.329,283.9,78.78,41.16,59.97,23
28984,2007,43,0.29,281.25,74.31,44.44,59.38,23
28985,2007,44,0.252,279.3,71.47,36.4,53.94,23
28986,2007,45,0.217,277.0,69.41,31.36,50.38,23
28987,2007,46,0.187,274.71,68.17,31.21,49.69,23
28988,2007,47,0.157,272.4,65.52,33.42,49.47,23
28989,2007,48,0.131,270.18,60.88,36.94,48.91,23
28990,2007,49,0.105,268.11,51.28,39.29,45.28,23
28991,2007,50,0.09,266.56,47.84,37.47,42.66,23
28992,2007,51,0.083,265.69,50.25,34.06,42.15,23
28993,2007,52,0.076,265.12,47.93,34.3,41.11,23
28994,2008,1,0.077,265.74,49.71,31.96,40.83,23
28995,2008,2,0.084,266.92,55.43,28.54,41.99,23
28996,2008,3,0.094,268.01,64.29,25.93,45.11,23
28997,2008,4,0.106,270.06,69.69,21.99,45.84,23
28998,2008,5,0.122,272.76,76.53,15.83,46.18,23
28999,2008,6,0.14,275.12,82.35,12.54,47.44,23
29000,2008,7,0.153,276.87,81.89,12.25,47.07,23
29001,2008,8,0.166,278.91,82.55,11.12,46.84,23
29002,2008,9,0.182,280.91,84.22,10.9,47.56,23
29003,2008,10,0.198,282.19,85.29,13.68,49.49,23
29004,2008,11,0.213,283.27,84.95,14.67,49.81,23
29005,2008,12,0.226,284.18,82.63,19.84,51.24,23
29006,2008,13,0.245,285.32,82.56,22.96,52.76,23
29007,2008,14,0.264,286.47,80.89,24.38,52.63,23
29008,2008,15,0.289,287.39,80.61,27.59,54.1,23
29009,2008,16,0.323,288.16,80.83,34.64,57.74,23
29010,2008,17,0.358,288.97,80.25,43.01,61.63,23
29011,2008,18,0.396,289.85,81.55,50.0,65.77,23
29012,2008,19,0.43,290.82,82.07,52.77,67.42,23
29013,2008,20,0.454,291.44,80.56,56.32,68.44,23
29014,2008,21,0.478,292.67,80.56,52.69,66.62,23
29015,2008,22,0.497,293.97,81.07,45.46,63.26,23
29016,2008,23,0.506,294.59,80.68,43.07,61.87,23
29017,2008,24,0.511,295.17,80.16,38.58,59.37,23
29018,2008,25,0.519,295.84,81.95,30.57,56.26,23
29019,2008,26,0.522,296.33,81.28,25.37,53.32,23
29020,2008,27,0.519,296.43,78.21,28.61,53.41,23
29021,2008,28,0.517,296.27,77.77,33.49,55.63,23
29022,2008,29,0.514,296.26,77.06,35.19,56.12,23
29023,2008,30,0.505,296.1,75.34,37.53,56.44,23
29024,2008,31,0.493,295.41,71.38,44.85,58.11,23
29025,2008,32,0.487,295.05,71.35,47.99,59.67,23
29026,2008,33,0.484,295.26,73.57,41.17,57.37,23
29027,2008,34,0.473,294.95,71.2,39.91,55.55,23
29028,2008,35,0.455,294.19,68.94,40.1,54.52,23
29029,2008,36,0.428,292.71,62.94,44.21,53.58,23
29030,2008,37,0.404,291.42,59.98,43.57,51.77,23
29031,2008,38,0.387,290.38,60.17,40.29,50.23,23
29032,2008,39,0.371,289.41,61.69,36.82,49.25,23
29033,2008,40,0.358,288.37,66.5,34.71,50.6,23
29034,2008,41,0.345,287.47,72.74,22.87,47.81,23
29035,2008,42,0.33,286.94,79.03,6.84,42.94,23
29036,2008,43,0.311,285.78,84.98,2.51,43.75,23
29037,2008,44,0.283,283.68,87.36,3.02,45.19,23
29038,2008,45,0.258,281.4,90.38,5.07,47.73,23
29039,2008,46,0.234,279.7,91.96,6.21,49.08,23
29040,2008,47,0.206,278.05,91.6,7.52,49.56,23
29041,2008,48,0.181,275.57,89.16,13.4,51.28,23
29042,2008,49,0.157,273.08,85.55,18.13,51.84,23
29043,2008,50,0.134,270.73,81.47,20.11,50.79,23
29044,2008,51,0.114,268.73,76.39,21.97,49.18,23
29045,2008,52,0.097,266.96,67.55,27.65,47.6,23
29046,2009,1,0.08,264.54,53.38,36.98,45.18,23
29047,2009,2,0.071,263.42,45.24,41.96,43.6,23
29048,2009,3,0.066,263.21,40.81,44.34,42.58,23
29049,2009,4,0.063,263.34,35.33,46.27,40.8,23
29050,2009,5,0.062,264.19,33.07,45.96,39.51,23
29051,2009,6,0.066,265.21,33.07,47.6,40.34,23
29052,2009,7,0.075,267.17,35.2,47.06,41.13,23
29053,2009,8,0.084,269.17,37.77,47.36,42.56,23
29054,2009,9,0.095,270.46,39.78,50.71,45.24,23
29055,2009,10,0.11,272.25,42.41,52.28,47.34,23
29056,2009,11,0.133,274.49,47.31,51.06,49.18,23
29057,2009,12,0.168,277.76,56.4,48.28,52.34,23
29058,2009,13,0.213,281.68,67.77,41.14,54.45,23
29059,2009,14,0.258,285.36,78.23,30.98,54.61,23
29060,2009,15,0.306,288.25,87.25,21.99,54.62,23
29061,2009,16,0.351,290.16,91.8,19.58,55.69,23
29062,2009,17,0.39,291.57,92.19,21.8,57.0,23
29063,2009,18,0.424,292.67,91.48,24.8,58.14,23
29064,2009,19,0.454,293.72,90.2,25.41,57.8,23
29065,2009,20,0.474,294.52,87.16,26.54,56.85,23
29066,2009,21,0.49,295.14,83.77,28.83,56.3,23
29067,2009,22,0.5,295.57,80.5,30.16,55.33,23
29068,2009,23,0.506,296.03,78.71,28.9,53.8,23
29069,2009,24,0.508,296.29,76.75,26.71,51.73,23
29070,2009,25,0.512,296.56,76.6,22.19,49.39,23
29071,2009,26,0.516,296.93,76.85,18.0,47.43,23
29072,2009,27,0.519,297.49,76.82,15.06,45.94,23
29073,2009,28,0.512,297.47,73.61,17.35,45.48,23
29074,2009,29,0.506,297.64,71.09,16.79,43.94,23
29075,2009,30,0.499,297.8,70.42,16.16,43.29,23
29076,2009,31,0.49,297.74,68.0,14.94,41.47,23
29077,2009,32,0.479,297.64,64.57,13.88,39.22,23
29078,2009,33,0.464,297.32,59.34,13.18,36.26,23
29079,2009,34,0.451,297.14,55.2,10.24,32.72,23
29080,2009,35,0.436,296.84,54.15,6.43,30.29,23
29081,2009,36,0.418,296.17,53.01,5.04,29.03,23
29082,2009,37,0.395,295.24,50.89,4.75,27.82,23
29083,2009,38,0.37,293.91,47.06,5.63,26.35,23
29084,2009,39,0.343,292.69,43.57,4.79,24.18,23
29085,2009,40,0.315,291.12,40.41,4.7,22.56,23
29086,2009,41,0.282,288.97,36.23,6.28,21.26,23
29087,2009,42,0.245,286.37,32.26,13.6,22.93,23
29088,2009,43,0.21,283.62,30.23,22.45,26.34,23
29089,2009,44,0.182,281.09,31.5,23.16,27.33,23
29090,2009,45,0.16,278.81,35.09,21.02,28.06,23
29091,2009,46,0.142,276.47,38.47,22.88,30.68,23
29092,2009,47,0.127,273.71,41.64,27.56,34.6,23
29093,2009,48,0.113,269.91,43.41,38.14,40.78,23
29094,2009,49,0.098,265.12,42.35,51.66,47.0,23
29095,2009,50,0.087,260.51,42.46,61.75,52.1,23
29096,2009,51,0.077,256.44,43.84,69.62,56.73,23
29097,2009,52,0.07,253.17,43.06,77.0,60.03,23
29098,2010,1,0.059,251.95,33.53,79.25,56.39,23
29099,2010,2,0.056,252.05,30.97,80.14,55.56,23
29100,2010,3,0.053,252.49,27.68,79.99,53.83,23
29101,2010,4,0.048,252.97,22.14,79.57,50.86,23
29102,2010,5,0.049,254.51,21.29,76.12,48.71,23
29103,2010,6,0.053,256.61,22.21,72.31,47.26,23
29104,2010,7,0.058,258.81,22.3,70.9,46.6,23
29105,2010,8,0.065,261.46,24.49,69.58,47.03,23
29106,2010,9,0.078,265.65,29.43,64.02,46.72,23
29107,2010,10,0.098,270.47,35.37,55.89,45.63,23
29108,2010,11,0.124,275.16,42.38,45.85,44.12,23
29109,2010,12,0.154,279.32,49.11,39.78,44.45,23
29110,2010,13,0.183,282.34,53.46,36.36,44.91,23
29111,2010,14,0.218,285.34,59.8,30.04,44.92,23
29112,2010,15,0.255,287.8,65.63,24.5,45.06,23
29113,2010,16,0.298,289.45,70.3,24.49,47.39,23
29114,2010,17,0.334,290.73,70.15,28.04,49.09,23
29115,2010,18,0.359,291.64,66.62,33.32,49.97,23
29116,2010,19,0.383,292.01,62.85,40.96,51.91,23
29117,2010,20,0.404,291.98,59.54,50.47,55.01,23
29118,2010,21,0.426,292.08,57.17,58.3,57.73,23
29119,2010,22,0.451,292.82,58.9,57.13,58.01,23
29120,2010,23,0.47,293.58,62.26,53.21,57.73,23
29121,2010,24,0.483,294.23,65.51,48.77,57.14,23
29122,2010,25,0.489,294.63,66.28,44.85,55.56,23
29123,2010,26,0.489,294.92,63.76,42.95,53.36,23
29124,2010,27,0.495,295.49,65.94,40.35,53.14,23
29125,2010,28,0.497,295.94,68.62,37.38,53.0,23
29126,2010,29,0.496,296.21,69.82,35.27,52.55,23
29127,2010,30,0.498,296.79,73.83,28.34,51.08,23
29128,2010,31,0.495,296.89,74.6,25.26,49.93,23
29129,2010,32,0.489,296.47,74.08,28.82,51.45,23
29130,2010,33,0.476,295.55,69.89,36.9,53.39,23
29131,2010,34,0.459,294.18,63.94,50.51,57.23,23
29132,2010,35,0.444,292.76,62.7,59.08,60.89,23
29133,2010,36,0.424,291.2,61.37,62.39,61.88,23
29134,2010,37,0.406,289.88,61.55,60.35,60.95,23
29135,2010,38,0.384,288.56,58.5,59.32,58.91,23
29136,2010,39,0.366,287.39,58.83,57.38,58.1,23
29137,2010,40,0.348,285.87,60.91,63.46,62.18,23
29138,2010,41,0.324,284.17,61.31,62.53,61.92,23
29139,2010,42,0.295,282.41,59.8,58.1,58.95,23
29140,2010,43,0.274,281.61,65.02,41.13,53.07,23
29141,2010,44,0.252,280.83,70.43,24.51,47.47,23
29142,2010,45,0.226,279.0,72.09,19.21,45.65,23
29143,2010,46,0.194,276.98,68.97,19.78,44.37,23
29144,2010,47,0.164,273.59,65.83,27.9,46.87,23
29145,2010,48,0.14,269.82,62.22,38.49,50.35,23
29146,2010,49,0.116,266.29,56.07,46.65,51.36,23
29147,2010,50,0.097,262.5,50.38,52.65,51.52,23
29148,2010,51,0.085,260.79,48.81,51.01,49.91,23
29149,2010,52,0.082,260.22,50.76,49.92,50.34,23
29150,2011,1,0.077,260.34,47.96,49.0,48.48,23
29151,2011,2,0.076,261.88,46.3,45.06,45.68,23
29152,2011,3,0.082,263.77,51.26,39.94,45.6,23
29153,2011,4,0.093,266.54,56.32,33.53,44.93,23
29154,2011,5,0.101,268.23,59.02,31.05,45.03,23
